3303 Jegenstorf	47.048	7.5079
3303 Münchringen	47.0477	7.5247
3303 Ballmoos	47.0405	7.4759
3305 Iffwil	47.06399999999999	7.4829
3305 Scheunen	47.0693	7.4583
3306 Etzelkofen	47.0845	7.4806
3308 Grafenried	47.0765	7.5147
3309 Zauggenried	47.0727	7.5355
3312 Fraubrunnen	47.0862	7.5273
3313 Büren zum Hof	47.0977	7.5135
3314 Schalunen	47.1105	7.5263
3317 Mülchi	47.1018	7.4736
3317 Limpach	47.1077	7.4979
3322 Urtenen-Schönbühl	47.0209	7.4999
3322 Mattstetten	47.0282	7.5189
3323 Bäriswil BE	47.0195	7.5271
3434 Obergoldbach	46.961999999999996	7.6739
3434 Landiswil	46.9582	7.6803
3503 Gysenstein	46.8915	7.5924
3504 Niederhünigen	46.879	7.6386
3504 Oberhünigen	46.881	7.6598
3506 Grosshöchstetten	46.9067	7.6378
3507 Biglen	46.9263	7.6251
3508 Arni BE	46.9352	7.6647
3510 Häutligen	46.8576	7.6067
3510 Freimettigen	46.8664	7.6311
3510 Konolfingen	46.8791	7.6201
3512 Walkringen	46.9486	7.6204
3513 Bigenthal	46.9661	7.624
3531 Oberthal	46.9184	7.6781
3532 Mirchel	46.8946	7.6499
3532 Zäziwil	46.902	7.6618
3533 Bowil	46.893	7.6976
3629 Oppligen	46.8184	7.6007
3629 Jaberg	46.818000000000005	7.5692
3629 Kiesen	46.8196	7.584
3671 Herbligen	46.8299	7.6063
3671 Brenzikofen	46.8181	7.6171
3672 Aeschlen b. Oberdiessbach	46.8395	7.6196
3672 Oberdiessbach	46.8395	7.6196
3673 Linden	46.8487	7.6749
3674 Bleiken b. Oberdiessbach	46.8341	7.6295
3600 Thun	46.7512	7.6217
3603 Thun	46.7512	7.6217
3604 Thun	46.7512	7.6217
3608 Thun	46.7512	7.6217
3612 Steffisburg	46.7781	7.6325
3613 Steffisburg	46.7781	7.6325
3614 Unterlangenegg	46.7993	7.7012
3615 Heimenschwand	46.8287	7.6947
3616 Schwarzenegg	46.7953	7.7168
3617 Fahrni b. Thun	46.794	7.655
3619 Eriz	46.7877	7.771
3619 Innereriz	46.7883	7.8239
3622 Homberg b. Thun	46.7733	7.6768
3623 Buchen BE	46.7748	7.7824
3623 Horrenbach	46.7748	7.7824
3623 Teuffenthal b. Thun	46.7658	7.7127
3624 Schwendibach	46.7699	7.6619
3624 Goldiwil (Thun)	46.763999999999996	7.6706
3625 Heiligenschwendi	46.7511	7.6839
3626 Hünibach	46.7462	7.6503
3627 Heimberg	46.7948	7.6043
3628 Uttigen	46.7944	7.5779
3631 Höfen b. Thun	46.7101	7.5636
3632 Niederstocken	46.7106	7.5721
3632 Oberstocken	46.7175	7.5547
3633 Amsoldingen	46.7275	7.5825
3634 Thierachern	46.7532	7.5744
3635 Uebeschi	46.7395	7.5473
3636 Forst b. Längenbühl	46.7647	7.5233
3636 Längenbühl	46.7647	7.5233
3638 Pohlern	46.7252	7.5353
3638 Blumenstein	46.7421	7.5214
3645 Zwieselberg	46.7101	7.6167
3647 Reutigen	46.6936	7.621
3652 Hilterfingen	46.7352	7.6618
3653 Oberhofen am Thunersee	46.7315	7.669
3654 Gunten	46.7119	7.7024
3655 Sigriswil	46.7166	7.7133
3656 Tschingel ob Gunten	46.7273	7.6981
3656 Ringoldswil	46.7347	7.6955
3656 Aeschlen ob Gunten	46.72	7.7006
3657 Schwanden (Sigriswil)	46.7364	7.7178
3658 Merligen	46.6975	7.7387
3661 Uetendorf	46.7739	7.5725
3662 Seftigen	46.7876	7.5394
3663 Gurzelen	46.7764	7.5426
3664 Burgistein	46.7846	7.4999
3665 Wattenwil	46.7697	7.5083
1657 Abländschen	46.5724	7.2892
3766 Boltigen	46.6289	7.3911
3770 Zweisimmen	46.5554	7.372999999999999
3771 Blankenburg	46.5333	7.3833
3772 St. Stephan	46.5083	7.3956
3773 Matten (St. Stephan)	46.4959	7.4245
3775 Lenk im Simmental	46.4583	7.443
3776 Oeschseite	46.5306	7.3511
3777 Saanenmöser	46.5164	7.3094
3778 Schönried	46.5039	7.2888
3780 Gstaad	46.4722	7.2869
3781 Turbach	46.4786	7.3312
3782 Lauenen b. Gstaad	46.4244	7.3217
3783 Grund b. Gstaad	46.4516	7.2778
3784 Feutersoey	46.4156	7.271
3785 Gsteig b. Gstaad	46.3859	7.2675
3792 Saanen	46.4894	7.26
3645 Gwatt (Thun)	46.7204	7.6223
3646 Einigen	46.708	7.6483
3700 Spiez	46.6847	7.6911
3702 Hondrich	46.672	7.6811
3703 Aeschiried	46.6462	7.7258
3703 Aeschi b. Spiez	46.6462	7.7258
3704 Krattigen	46.6614	7.7278
3705 Faulensee	46.6742	7.7023
3711 Emdthal	46.6543	7.685
3711 Mülenen	46.6394	7.6941
3713 Reichenbach im Kandertal	46.6254	7.6936
3714 Frutigen	46.5872	7.6494
3714 Wengi b. Frutigen	46.5753	7.7369
3715 Adelboden	46.4914	7.5603
3716 Kandergrund	46.5621	7.659
3717 Blausee-Mitholz	46.5332	7.6641
3718 Kandersteg	46.4947	7.6733
3722 Scharnachtal	46.6162	7.6979999999999995
3723 Kiental	46.5877	7.7245
3724 Ried (Frutigen)	46.5668	7.6172
3725 Achseten	46.5277	7.5967
3752 Wimmis	46.6759	7.6397
3753 Oey	46.6592	7.5768
3754 Diemtigen	46.6493	7.5648
3755 Horboden	46.6316	7.5621
3756 Zwischenflüh	46.6072	7.5155
3757 Schwenden im Diemtigtal	46.5801	7.4906
3758 Latterbach	46.6656	7.5768
3762 Erlenbach im Simmental	46.6602	7.5545
3763 Därstetten	46.6595	7.4911
3764 Weissenburg	46.6582	7.476
3765 Oberwil im Simmental	46.6569	7.4351
3706 Leissigen	46.6546	7.7755
3707 Därligen	46.6618	7.8081
3800 Sundlauenen	46.6863	7.7931
3800 Matten b. Interlaken	46.6783	7.8689
3800 Unterseen	46.6853	7.8472
3800 Interlaken	46.652	7.9337
3800 Interlaken	46.6839	7.8664
3803 Beatenberg	46.699	7.7943
3804 Habkern	46.7264	7.8629999999999995
3805 Goldswil b. Interlaken	46.6967	7.8781
3806 Bönigen b. Interlaken	46.6874	7.8935
3807 Iseltwald	46.7108	7.9642
3812 Wilderswil	46.6637	7.8617
3813 Saxeten	46.6366	7.8309
3814 Gsteigwiler	46.6554	7.8719
3815 Zweilütschinen	46.6314	7.9015
3815 Gündlischwand	46.6322	7.9127
3816 Lütschental	46.6378	7.947
3816 Burglauenen	46.6372	7.9764
3818 Grindelwald	46.623999999999995	8.036
3822 Lauterbrunnen	46.5931	7.9094
3822 Isenfluh	46.6198	7.8948
3823 Eigergletscher	46.5749	7.9738
3823 Wengen	46.606	7.9201
3823 Kleine Scheidegg	46.5861	7.9613
3824 Stechelberg	46.5431	7.9015
3825 Mürren	46.5588	7.8929
3826 Gimmelwald	46.5455	7.8914
3852 Ringgenberg BE	46.7011	7.8944
3853 Niederried b. Interlaken	46.7187	7.9324
3854 Oberried am Brienzersee	46.7363	7.9593
3855 Schwanden b. Brienz	46.7711	8.0557
3855 Brienz BE	46.7545	8.0385
3855 Axalp	46.7252	8.0382
3856 Brienzwiler	46.7508	8.1014
3857 Unterbach BE	46.7374	8.1101
3858 Hofstetten b. Brienz	46.7535	8.0749
3860 Meiringen	46.7271	8.1872
3860 Rosenlaui	46.6796	8.1539
3860 Schattenhalb	46.718999999999994	8.1907
3860 Brünig	46.7186	8.1342
3862 Innertkirchen	46.7047	8.2288
3863 Gadmen	46.7373	8.3522
3864 Guttannen	46.6551	8.2895
6083 Hasliberg Hohfluh	46.7526	8.1705
6084 Hasliberg Wasserwendi	46.7471	8.1994
6085 Hasliberg Goldern	46.7408	8.2001
6086 Hasliberg Reuti	46.7319	8.2107
4101 Bruderholz	47.5366	7.5679
4102 Binningen	47.5402	7.5693
4103 Bottmingen	47.5234	7.5721
4104 Oberwil BL	47.5141	7.5579
4105 Biel-Benken BL	47.5078	7.5258
4106 Therwil	47.5012	7.5529
4107 Ettingen	47.4827	7.5498
4123 Allschwil	47.5507	7.5360000000000005
4124 Schönenbuch	47.5385	7.5057
4127 Birsfelden	47.5529	7.6232
4132 Muttenz	47.5227	7.6451
4142 Münchenstein	47.5185	7.6097
4144 Arlesheim	47.4941	7.6198
4147 Aesch BL	47.471000000000004	7.5973
4148 Pfeffingen	47.4598	7.5898
4153 Reinach BL	47.497	7.5917
2814 Roggenburg	47.431000000000004	7.3406
4117 Burg im Leimental	47.4596	7.4381
4202 Duggingen	47.4518	7.6051
4203 Grellingen	47.4423	7.5891
4222 Zwingen	47.4382	7.5303
4223 Blauen	47.4502	7.5185
4224 Nenzlingen	47.4474	7.557
4225 Brislach	47.4176	7.5434
4242 Laufen	47.4219	7.4995
4243 Dittingen	47.442	7.4962
4244 Röschenz	47.4237	7.4802
4246 Wahlen b. Laufen	47.398	7.5115
4253 Liesberg	47.403999999999996	7.4279
4254 Liesberg Dorf	47.4033	7.4341
4133 Pratteln	47.5207	7.6936
4302 Augst BL	47.5356	7.7147
4304 Giebenach	47.523	7.7397
4402 Frenkendorf	47.5069	7.7165
4410 Liestal	47.4846	7.7345
4411 Seltisberg	47.4595	7.7173
4414 Füllinsdorf	47.5069	7.7313
4415 Lausen	47.4714	7.7603
4416 Bubendorf	47.4459	7.7376
4417 Ziefen	47.4292	7.7053
4419 Lupsingen	47.4463	7.6961
4422 Arisdorf	47.5132	7.7651
4423 Hersberg	47.4921	7.7831
4433 Ramlinsburg	47.4491	7.7696
4441 Thürnen	47.4531	7.8288
4442 Diepflingen	47.4444	7.8364
4443 Wittinsburg	47.4252	7.8413
4444 Rümlingen	47.424	7.8479
4445 Häfelfingen	47.4149	7.8660000000000005
4446 Buckten	47.4099	7.8448
4447 Känerkinden	47.4119	7.8372
4448 Läufelfingen	47.3946	7.8558
4450 Sissach	47.4641	7.8089
4451 Wintersingen	47.4941	7.8241
4452 Itingen	47.4665	7.785
4453 Nusshof	47.4914	7.8007
4455 Zunzgen	47.4492	7.8079
4456 Tenniken	47.4371	7.8115
4460 Gelterkinden	47.465	7.8517
4461 Böckten	47.4654	7.8326
4462 Rickenbach BL	47.486000000000004	7.8474
4463 Buus	47.5054	7.8648
4464 Maisprach	47.5246	7.847
4465 Hemmiken	47.4888	7.8938
4466 Ormalingen	47.4694	7.8725
4467 Rothenfluh	47.4626	7.9163
4469 Anwil	47.453	7.9419
4492 Tecknau	47.4513	7.8839999999999995
4493 Wenslingen	47.4407	7.9075
4494 Oltingen	47.4302	7.9372
4495 Zeglingen	47.4163	7.9048
4496 Kilchberg BL	47.4249	7.894
4497 Rünenberg	47.4348	7.8829
4207 Bretzwil	47.3978	7.6522
4418 Reigoldswil	47.3982	7.6872
4424 Arboldswil	47.4144	7.7176
4425 Titterten	47.4021	7.7162
4426 Lauwil	47.39	7.6749
4431 Bennwil	47.4032	7.7799
4432 Lampenberg	47.4256	7.7588
4434 Hölstein	47.4251	7.7714
4435 Niederdorf	47.4095	7.7496
4436 Liedertswil	47.3905	7.7207
4436 Oberdorf BL	47.3931	7.7512
4437 Waldenburg	47.3833	7.75
4438 Langenbruck	47.3492	7.768
4457 Diegten	47.4138	7.8109
4458 Eptingen	47.3847	7.819
4001 Basel	47.5584	7.5733
4051 Basel	47.5584	7.5733
4052 Basel	47.5584	7.5733
4052 Basel	47.5584	7.5733
4053 Basel	47.5584	7.5733
4054 Basel	47.5584	7.5733
4055 Basel	47.5584	7.5733
4056 Basel	47.5584	7.5733
4057 Basel	47.5584	7.5733
4058 Basel	47.5584	7.5733
4059 Basel	47.5584	7.5733
4125 Riehen	47.5788	7.6468
4126 Bettingen	47.5704	7.6643
1410 Prévondavaux	46.7296	6.7956
1468 Cheyres	46.8144	6.7868
1470 Lully FR	46.833999999999996	6.8453
1470 Bollion	46.8192	6.827999999999999
1470 Estavayer-le-Lac	46.8488	6.8465
1470 Seiry	46.8141	6.8313
1473 Font	46.8375	6.8221
1473 Châtillon FR	46.8305	6.8315
1474 Châbles FR	46.8245	6.8108
1475 Autavaux	46.8666	6.8782
1475 Montbrelloz	46.8548	6.8876
1475 Forel FR	46.8774	6.8891
1482 Cugy FR	46.8148	6.8889
1483 Vesin	46.8105	6.8752
1483 Montet (Broye)	46.8177	6.8679
1483 Frasses	46.8282	6.8644
1484 Granges-de-Vesin	46.7989	6.8503
1484 Aumont	46.7989	6.8503
1485 Nuvilly	46.7834	6.8278
1486 Vuissens	46.7334	6.7662
1489 Murist	46.7902	6.8071
1527 Villeneuve FR	46.7421	6.8498
1528 Praratoud	46.7353	6.8489
1528 Surpierre	46.7421	6.8498
1529 Cheiry	46.7504	6.8355
1532 Fétigny	46.7982	6.9117
1533 Ménières	46.7827	6.8801
1534 Chapelle (Broye)	46.7714	6.8524
1541 Bussy FR	46.8354	6.8886
1541 Sévaz	46.8398	6.877000000000001
1541 Morens FR	46.8436	6.907
1542 Rueyres-les-Prés	46.857	6.9111
1544 Gletterens	46.8949	6.9369
1563 Dompierre FR	46.8521	6.9907
1564 Domdidier	46.8672	7.0134
1565 Vallon	46.8838	6.9554
1566 Les Friques	46.9043	6.9872
1566 St-Aubin FR	46.89	6.9805
1567 Delley	46.9198	6.9577
1568 Portalban	46.9189	6.9563
1773 Chandon	46.8405	7.0489
1773 Léchelles	46.82899999999999	7.0162
1773 Russy	46.8413	7.0035
1774 Montagny-les-Monts	46.8107	6.9915
1774 Cousset	46.8192	6.9793
1774 Cousset	46.8192	6.9793
1775 Grandsivaz	46.785	6.9808
1775 Mannens	46.7937	6.9689
1776 Montagny-la-Ville	46.8175	6.9957
1553 Châtonnaye	46.7545	6.938
1608 Chapelle (Glâne)	46.5887	6.8372
1670 Ursy	46.6335	6.8371
1670 Esmonts	46.6432	6.8451
1670 Bionnens	46.6351	6.8555
1673 Ecublens FR	46.6074	6.8089
1673 Gillarens	46.5889	6.8281
1673 Auboranges	46.5846	6.8045
1673 Promasens	46.6028	6.8238
1673 Rue	46.6192	6.8223
1674 Morlens	46.6542	6.8374
1674 Montet (Glâne)	46.6413	6.813
1674 Vuarmarens	46.6478	6.8287
1675 Blessens	46.611999999999995	6.8388
1675 Mossel	46.6086	6.8516
1675 Vauderens	46.6228	6.8507
1676 Chavannes-les-Forts	46.653	6.8985
1677 Prez-vers-Siviriez	46.6397	6.8748
1678 Siviriez	46.6585	6.8777
1679 Villaraboud	46.6607	6.9135
1680 Berlens	46.6959	6.9541
1680 Romont FR	46.6965	6.919
1681 Hennens	46.6837	6.8864
1681 Billens	46.6922	6.9008
1684 Mézières FR	46.6796	6.9263
1685 Villariaz	46.6662	6.9409
1686 Grangettes-près-Romont	46.6717	6.9753
1686 La Neirigue	46.683	6.9525
1687 Estévenens	46.6703	6.9551
1687 Vuisternens-devant-Romont	46.6478	6.9411
1687 La Magne	46.6347	6.9323
1688 Sommentier	46.6397	6.9131
1688 Lieffrens	46.638000000000005	6.9017
1689 Le Châtelard-près-Romont	46.6804	6.9792
1690 Villaz-St-Pierre	46.7207	6.9564
1690 Lussy FR	46.7173	6.9479999999999995
1691 Villarimboud	46.7417	6.9652
1692 Massonnens	46.6966	6.9762
1694 Chavannes-sous-Orsonnens	46.7273	6.9917
1694 Orsonnens	46.7157	6.995
1694 Villarsiviriaux	46.6994	7.0103
1694 Villargiroud	46.7055	7.0022
1697 Les Ecasseys	46.623000000000005	6.9108
1697 La Joux FR	46.6306	6.9401
1748 Torny-le-Grand	46.772	6.9667
1749 Middes	46.7692	6.9502
1625 Maules	46.64	6.9921
1625 Sâles (Gruyère)	46.6347	6.9734
1626 Treyfayes	46.6541	6.9533
1626 Rueyres-Treyfayes	46.653	6.9623
1626 Romanens	46.652	6.9714
1627 Vaulruz	46.6216	6.9882
1628 Vuadens	46.6155	7.0173
1630 Bulle	46.618	7.0569
1632 Riaz	46.6422	7.0618
1633 Marsens	46.6564	7.0595
1633 Vuippens	46.66	7.0746
1634 La Roche FR	46.6962	7.1372
1635 La Tour-de-Trême	46.6106	7.065
1636 Broc	46.6051	7.0989
1637 Charmey (Gruyère)	46.6196	7.1649
1638 Morlon	46.6256	7.0838
1642 Sorens	46.6691	7.0525
1643 Gumefens	46.6779	7.0766
1644 Avry-devant-Pont	46.6871	7.0876
1645 Le Bry	46.7046	7.0825
1646 Echarlens	46.6478	7.0742
1647 Corbières	46.6595	7.101
1648 Hauteville	46.6701	7.1104
1649 Pont-la-Ville	46.7	7.1
1651 Villarvolard	46.6453	7.1074
1652 Botterens	46.61600000000001	7.1117
1652 Villarbeney	46.6302	7.1095
1653 Crésuz	46.6206	7.1426
1653 Châtel-sur-Montsalvens	46.6165	7.1327
1654 Cerniat FR	46.6333	7.1573
1656 Im Fang	46.5988	7.2362
1656 Jaun	46.6113	7.2759
1661 Le Pâquier-Montbarry	46.5948	7.0533
1663 Moléson-sur-Gruyères	46.5851	7.0803
1663 Gruyères	46.5834	7.0821
1663 Epagny	46.5896	7.0856
1663 Pringy	46.5823	7.0733
1665 Estavannens	46.5605	7.1019
1666 Grandvillard	46.538999999999994	7.0857
1666 Villars-sous-Mont	46.5412	7.0704
1667 Enney	46.5667	7.0842
1669 Montbovon	46.4882	7.0437
1669 Les Sciernes-d'Albeuve	46.4958	7.0337
1669 Albeuve	46.5173	7.0567
1669 Neirivue	46.525	7.0582
1669 Lessoc	46.5048	7.0621
1695 Estavayer-le-Gibloux	46.7241	7.0263
1695 Villarsel-le-Gibloux	46.713	7.0177
1695 Rueyres-St-Laurent	46.7129	7.0361
1695 Villarlod	46.7066	7.0218
1696 Vuisternens-en-Ogoz	46.7081	7.053999999999999
1700 Fribourg	46.8024	7.1513
1720 Chésopelloz	46.8022	7.0963
1720 Corminboeuf	46.8103	7.1054
1722 Bourguillon	46.8013	7.1777
1723 Pierrafortscha	46.7748	7.1858
1723 Villarsel-sur-Marly	46.7618	7.172000000000001
1723 Marly	46.7761	7.1646
1724 Oberried FR	46.7381	7.1867
1724 Zénauva	46.735	7.182
1724 Senèdes	46.7418	7.1419
1724 Le Mouret	46.7318	7.1875
1724 Bonnefontaine	46.7414	7.2011
1724 Essert FR	46.7392	7.1645
1724 Ferpicloz	46.7482	7.1622
1724 Montévraz	46.7263	7.1759
1725 Posieux	46.7623	7.0971
1726 Farvagny	46.7277	7.0663
1726 Grenilles	46.7285	7.0503
1726 Posat	46.7389	7.0584
1726 Farvagny-le-Petit	46.7287	7.0727
1727 Corpataux	46.7433	7.0971
1727 Magnedens	46.7435	7.0823
1728 Rossens FR	46.7201	7.1034
1730 Ecuvillens	46.7578	7.0828
1731 Ependes FR	46.7537	7.1461
1732 Arconciel	46.7473	7.1215
1733 Treyvaux	46.728	7.1377
1740 Neyruz FR	46.7681	7.0669
1741 Cottens FR	46.7522	7.0313
1742 Autigny	46.7366	7.02
1744 Chénens	46.7416	7.004
1745 Lentigny	46.7611	7.0029
1746 Prez-vers-Noréaz	46.7854	7.0158
1747 Corserey	46.7731	6.9887
1752 Villars-sur-Glâne	46.7905	7.1172
1753 Matran	46.7859	7.0977
1754 Avry-sur-Matran	46.7875	7.0673
1754 Corjolens	46.7869	7.0465
1754 Rosé	46.784	7.0629
1756 Onnens FR	46.7747	7.0371
1756 Lovens	46.7741	7.0211
1757 Noréaz	46.8015	7.0278
1762 Givisiez	46.812	7.1264
1763 Granges-Paccot	46.8267	7.1425
1772 Ponthaux	46.8153	7.0414
1772 Nierlet-les-Bois	46.8213	7.0585
1772 Grolley	46.8336	7.0712
1782 La Corbaz	46.8404	7.1159
1782 Lossy	46.8351	7.1095
1782 Belfaux	46.8217	7.1067
1782 Formangueires	46.8272	7.1166
1782 Autafond	46.8288	7.095
1782 Cormagens	46.8359	7.1359
1583 Villarepos	46.8643	7.1264
1721 Misery	46.8524	7.0639
1721 Courtion	46.8572	7.0689
1721 Cournillens	46.8587	7.1026
1721 Cormérod	46.8671	7.0896
1783 Pensier	46.8643	7.1264
1783 Barberêche	46.8643	7.1264
1784 Courtepin	46.8655	7.1231
1784 Wallenried	46.8643	7.1264
1785 Cressier FR	46.8979	7.1407
1786 Sugiez	46.9619	7.1129
1787 Môtier (Vully)	46.9495	7.084
1787 Mur (Vully) FR	46.9461	7.0644
1788 Praz (Vully)	46.9531	7.098
1789 Lugnorre	46.951	7.0749
1791 Courtaman	46.8734	7.1316
1792 Guschelmuth	46.8866	7.1433
1792 Cordast	46.876000000000005	7.1521
1793 Jeuss	46.9365	7.1412
1794 Salvenach	46.9365	7.1412
1795 Courlevon	46.9365	7.1412
1796 Courgevaux	46.9065	7.1121
3206 Wallenbuch	46.9295	7.2254
3210 Kerzers	46.9759	7.1957
3212 Gurmels	46.8941	7.1719
3212 Kleingurmels	46.8862	7.1874
3213 Liebistorf	46.9088	7.1964
3213 Kleinbösingen	46.893	7.2024
3214 Ulmiz	46.9319	7.1978
3215 Lurtigen	46.9284	7.1733
3215 Büchslen	46.9459	7.1816
3215 Gempenach	46.943000000000005	7.1992
3216 Ried b. Kerzers	46.9555	7.1978
3216 Agriswil	46.9555	7.1978
3280 Murten	46.9283	7.1171
3280 Greng	46.9134	7.093999999999999
3280 Meyriez	46.9237	7.1066
3284 Fräschels	46.9979	7.2081
3285 Galmiz	46.9488	7.1579999999999995
3286 Muntelier	46.9352	7.1236
1712 Tafers	46.8148	7.2185
1713 St. Antoni	46.8221	7.2609
1714 Heitenried	46.8276	7.2994
1715 Alterswil FR	46.7959	7.2588
1716 Schwarzsee	46.67100000000001	7.2818
1716 Plaffeien	46.742	7.2867
1716 Oberschrot	46.7413	7.2815
1717 St. Ursen	46.7869	7.2243
1718 Rechthalten	46.7677	7.2403
1719 Brünisried	46.7578	7.2785
1719 Zumholz	46.6871	7.3155
1734 Tentlingen	46.7692	7.1977
1735 Giffers	46.7623	7.2085
1736 St. Silvester	46.7425	7.224
1737 Plasselb	46.7349	7.2512
3175 Flamatt	46.8899	7.322
3178 Bösingen	46.8923	7.2277
3182 Ueberstorf	46.8659	7.31
3184 Wünnewil	46.873999999999995	7.2773
3185 Schmitten FR	46.8575	7.2503
3186 Düdingen	46.8492	7.1885
1609 Fiaugères	46.5873	6.8927
1609 St-Martin FR	46.5763	6.8698
1609 Besencens	46.5875	6.8687
1609 Fiaugères	46.5873	6.8927
1611 Le Crêt-près-Semsales	46.608999999999995	6.9097
1614 Granges (Veveyse)	46.5261	6.83
1615 Bossonnens	46.5285	6.8525
1616 Attalens	46.5056	6.8504
1617 Remaufens	46.5287	6.8826
1617 Tatroz	46.527	6.8669
1618 Châtel-St-Denis	46.5269	6.9008
1619 Les Paccots	46.5241	6.9463
1623 Semsales	46.5732	6.9295
1624 La Verrerie	46.5995	6.9203
1624 Progens	46.5848	6.9111
1624 Grattavache	46.596000000000004	6.9134
1624 Progens	46.5699	6.9557
1699 Pont (Veveyse)	46.5885	6.8513
1699 Bouloz	46.6124	6.8827
1699 Porsel	46.6015	6.8658
1699 Porsel	46.6015	6.8658
1201 Genève	46.2022	6.1457
1202 Genève	46.2022	6.1457
1203 Genève	46.2022	6.1457
1204 Genève	46.2022	6.1457
1205 Genève	46.2022	6.1457
1206 Genève	46.2022	6.1457
1207 Genève	46.2022	6.1457
1208 Genève	46.2022	6.1457
1209 Genève	46.2022	6.1457
1212 Grand-Lancy	46.1788	6.1229
1213 Petit-Lancy	46.1965	6.1136
1213 Onex	46.184	6.1024
1214 Vernier	46.217	6.085
1215 Genève	46.2358	6.1192
1216 Cointrin	46.2267	6.1055
1217 Meyrin	46.2342	6.0802
1218 Le Grand-Saconnex	46.2319	6.1209
1219 Le Lignon	46.2074	6.0984
1219 Aïre	46.1951	6.0995
1219 Châtelaine	46.2114	6.1089
1220 Les Avanchets	46.2217	6.1081
1222 Vésenaz	46.2403	6.1975
1223 Cologny	46.2167	6.1804
1224 Chêne-Bougeries	46.1984	6.1864
1225 Chêne-Bourg	46.1953	6.1941
1226 Thônex	46.1881	6.199
1227 Les Acacias	46.1917	6.1361
1227 Carouge GE	46.1917	6.1361
1228 Plan-les-Ouates	46.1679	6.1166
1231 Conches	46.185	6.1739
1232 Confignon	46.1734	6.0844
1233 Bernex	46.1765	6.0754
1234 Vessy	46.1831	6.1668
1236 Cartigny	46.1741	6.0198
1237 Avully	46.1701	6.0046
1239 Collex	46.2715	6.1233
1241 Puplinge	46.2104	6.2311
1242 Satigny	46.2146	6.0355
1243 Presinge	46.2198	6.2552
1244 Choulex	46.2263	6.2238
1245 Collonge-Bellerive	46.2504	6.1959
1246 Corsier GE	46.263000000000005	6.2246
1247 Anières	46.2767	6.222
1248 Hermance	46.3014	6.2433
1251 Gy	46.2532	6.2591
1252 Meinier	46.2471	6.2342
1253 Vandoeuvres	46.2218	6.2029
1254 Jussy	46.2359	6.267
1255 Veyrier	46.167	6.1844
1256 Troinex	46.1631	6.1475
1257 La Croix-de-Rozon	46.1454	6.1364
1258 Perly	46.157	6.0923
1281 Russin	46.187	6.0138
1283 Dardagny	46.1956	5.995
1283 La Plaine	46.1773	6.0011
1284 Chancy	46.15	5.9715
1285 Athenaz (Avusy)	46.1518	6.0021
1286 Soral	46.1437	6.0428
1287 Laconnex	46.157	6.0313
1288 Aire-la-Ville	46.1906	6.0429
1290 Versoix	46.2838	6.1621
1292 Chambésy	46.2441	6.1444
1293 Bellevue	46.2574	6.1547
1294 Genthod	46.2672	6.1556
1298 Céligny	46.3507	6.195
1298 Céligny	46.3507	6.195
8750 Glarus	47.0406	9.068
8750 Riedern	47.0254	9.0055
8750 Klöntal	47.0262	8.9419
8752 Näfels	47.0978	9.0636
8753 Mollis	47.0888	9.0724
8754 Netstal	47.0634	9.0573
8755 Ennenda	47.0336	9.0789
8756 Mitlödi	47.0123	9.0802
8757 Filzbach	47.119	9.1324
8758 Obstalden	47.1173	9.1487
8762 Schwändi b. Schwanden	46.9981	9.0781
8762 Sool	47.0007	9.086
8762 Schwanden GL	46.9954	9.0701
8765 Engi	46.9824	9.1531
8766 Matt	46.9595	9.1712
8767 Elm	46.919	9.1724
8772 Nidfurn	46.9867	9.0547
8773 Haslen GL	46.9815	9.058
8774 Leuggelbach	46.9763	9.0459
8775 Luchsingen	46.9664	9.0371
8775 Hätzingen	46.9664	9.0371
8777 Diesbach GL	46.9491	9.0309
8777 Betschwanden	46.9463	9.0276
8782 Rüti GL	46.9378	9.0169
8783 Linthal	46.9213	8.998
8784 Braunwald	46.9416	8.9964
8865 Bilten	47.15	9.0255
8867 Niederurnen	47.126000000000005	9.0543
8868 Oberurnen	47.1141	9.0587
8874 Mühlehorn	47.1176	9.1724
7077 Valbella	46.7473	9.5542
7078 Lenzerheide/Lai	46.7222	9.559
7082 Vaz/Obervaz	46.717	9.5413
7083 Lantsch/Lenz	46.6841	9.5627
7084 Brienz/Brinzauls GR	46.6683	9.5951
7450 Tiefencastel	46.6601	9.5788
7450 Tiefencastel	46.7257	9.5415
7451 Alvaschein	46.6753	9.5506
7452 Cunter	46.6096	9.5898
7453 Tinizong	46.5824	9.6173
7454 Rona	46.5613	9.6253
7455 Mulegns	46.5242	9.6209
7456 Marmorera	46.4972	9.6435
7456 Sur	46.5703	9.3659
7457 Bivio	46.4685	9.6509
7458 Mon	46.6498	9.5647
7459 Stierva	46.6637	9.5423
7460 Savognin	46.5973	9.5982
7462 Salouf	46.6244	9.5761
7463 Riom	46.6093	9.582
7463 Riom	46.6093	9.582
7464 Parsonz	46.6111	9.573
7472 Surava	46.6661	9.613
7473 Alvaneu Bad	46.6696	9.6473
7477 Filisur	46.673	9.6859
7482 Preda	46.5886	9.7765
7482 Stugl/Stuls	46.6506	9.7317
7482 Bergün/Bravuogn	46.6293	9.7476
7484 Latsch	46.6342	9.7521
7492 Alvaneu Dorf	46.6788	9.6463
7493 Schmitten (Albula)	46.6869	9.6732
7710 Ospizio Bernina	46.4115	10.0219
